	N1‒UNIF ρ	Chao92 ρ	Jack1 ρ	Chao2sig ρ	Distinct
rugby league team (Q15221215)	0.007661089812987869	0.02530983000412377	0.08799835943171339	0.05006186358298342	104.0
second-class city (Q15221310)	0.0	0.0	0.0	0.0	16.0
bilateral relation (Q15221623)	0.00014957302403608447	0.00017323713050839253	0.19925299573252253	0.08858549574976061	4549.0
sports award (Q15229207)	0.0013997185741384955	0.0030652068712276057	0.3683523721183357	0.4100738595850937	595.0
theatre award (Q15229229)	0.0024005711662763163	0.014432592737064914	0.2096350972723331	0.20002259709181675	132.0
nomen (Q15238609)	0.0013593443757624194	0.0013593443757624194	0.40825059630592375	0.36058950858177247	1107.0
legislative term (Q15238777)	0.00039466590765100177	0.00045707648238180936	0.36970465279857345	0.21130503424023803	1957.0
disputed territory (Q15239622)	0.004081657652585169	0.06871111675907789	0.054103172069665195	0.048070794990912984	32.0
historic district (Q15243209)	8.138474927433152e-05	8.138474927433152e-05	0.029711257238836254	0.007042554744087196	6717.0
recurring tournament (Q15259995)	0.002717547183609336	0.0092297261780372	0.07505618983123999	0.044373896111226704	158.0
gubernatorial election (Q15261477)	0.0014029536889457238	0.0014029536889457238	0.037813908533227476	0.011894006755828114	1677.0
broadcaster (Q15265344)	0.01993330772547146	0.18403103518493008	0.020064430439964403	0.06039426364223442	1290.0
Belgian municipality with city privileges (Q15273785)	0.0	0.0	0.0	0.0	130.0
recurring event (Q15275719)	0.00020119258886032874	0.0009203607022866217	0.5149825471146854	0.2985308389218136	1527.0
United Kingdom general election (Q15283424)	0.0	0.0	0.0	0.0	56.0
wizard in the Harry Potter universe (Q15298259)	0.0008309568791646606	0.00451009640338757	0.07390820941534344	0.05352832575992682	273.0
municipality seat (Q15303838)	0.003295966135171539	0.0040889616416614274	0.028974595751334927	0.01824863945698984	7186.0
country of the Kingdom of the Netherlands (Q15304003)	0.0	0.0	0.0	0.0	4.0
university college (Q15407956)	0.005657275819989188	0.10971309864571385	0.03515168157575272	0.054454391763409556	28.0
designation for an administrative territorial entity (Q15617994)	0.0008598205210796086	0.018414124428452878	0.15607194040005454	0.14768036096178233	154.0
village of Bulgaria (Q15630849)	5.077025786534466e-05	5.077025786534466e-05	0.006744755797637558	0.0011277588370821987	4561.0
fictional human (Q15632617)	4.358386695378675e-05	0.00010888646402684791	0.23922766182205168	0.15304219624336962	28163.0
MediaWiki website (Q15633582)	0.002709197108497223	0.0377245363933119	0.28218941812828996	0.7446519167991101	136.0
state with limited recognition (Q15634554)	0.0014460398282921416	0.02554137289994576	0.042606740349322506	0.04080701661438255	52.0
tram system (Q15640053)	0.002348636162898838	0.003617772762021437	0.15415082474441327	0.09664369034190151	782.0
human-geographic territorial entity (Q15642541)	0.0005299823900866195	0.0005299823900866195	0.34491684502221626	0.2640431137786293	2743.0
division of Fiji (Q15646524)	0.0	0.0	0.0	0.0	4.0
Wikimedia administration category (Q15647814)	0.0005377414391020357	0.0007139256952592119	0.43381037447227944	0.417002014059322	2013.0
city of Portugal (Q15647906)	0.0005380764610342007	0.0034853272541855223	0.009467794681001488	0.0026334518448644637	156.0
ancient city (Q15661340)	0.00020382976474293542	0.0018869014270199878	0.5408575211592015	0.34673711017381953	914.0
urban unit definition (Q15700808)	0.0	0.0	0.19689829267954265	0.10338055706485956	5.0
animated character (Q15711870)	0.00020902871269649608	0.0007731114506427626	0.06138844992465477	0.0317283705452737	1405.0
volleyball team (Q15720476)	0.004813574278092293	0.01867961073560428	0.0916771534938325	0.11766752878001362	880.0
painting series (Q15727816)	0.0008757285548119498	0.002662416226408537	0.2565342558381559	0.1930518427044065	493.0
apple cultivar (Q15731356)	2.310773849508645e-05	2.310773849508645e-05	0.9293841352057128	0.029359233783886392	2534.0
television character (Q15773317)	0.00040777306644378233	0.0017691565566087335	0.04966716213082032	0.033505840134004275	1288.0
film character (Q15773347)	0.00021098394210193326	0.0011784163443691294	0.1321732922497276	0.07727365992623689	802.0
Führerpartei (Q15811108)	0.0	0.0	0.0	0.0	1.0
class of fictional entities (Q15831596)	0.00919812867702468	0.05526386518470737	0.03997553571394152	0.0548187248163838	333.0
theatrical genre (Q15850590)	0.0007439411840040063	0.015302295520004894	0.3425588921141577	0.47625408736141284	235.0
former entity (Q15893266)	0.0005586155774086521	0.0008807429814899866	0.3991220198044111	0.23203594324633697	990.0
association (Q15911314)	0.00037387074959433284	0.0004165919667682579	0.6040912992766354	0.26270432693780177	1558.0
hydroelectric power station (Q15911738)	0.00024077908675412037	0.00028562639417912487	0.49749011589995795	0.29747063839914595	2936.0
constituent locality (Q15921247)	0.1212114775399051	0.1212114775399051	0.00251293275898885	0.0007960225359491589	781.0
research university (Q15936437)	0.0006657292150895359	0.00835380190445021	0.025688566280410063	0.009401702206616507	115.0
association football team (Q15944511)	0.0008507538293275378	0.002582659521095564	0.08107034028122265	0.05462344578541758	496.0
radio genre (Q15961983)	0.0034200101775381797	0.0743849771198119	0.15386380845037267	0.17092490451790188	32.0
television genre (Q15961987)	0.0005363034156124777	0.0100176251165292	0.09612745046205871	0.09079951905449904	126.0
Einheitsgemeinde of Germany (Q15974307)	0.0	0.0	0.0	0.0	24.0
municipality with town privileges in the Czech Republic (Q15978299)	0.0	0.0	0.0	0.0	605.0
canonization status (Q15978876)	0.0	0.0	0.0	0.0	6.0
principal area of Wales (Q15979307)	0.0	0.0	0.0	0.0	22.0
legal profession (Q15987302)	0.0008116977522243353	0.021525861976029154	0.1924712429982952	0.13035690116592372	45.0
national association football league (Q15991303)	0.00023128348024689112	0.0008905074895433111	0.14834682881417255	0.0751786742507245	1025.0
boat type (Q16103215)	0.0005545711021173632	0.012867838357864968	0.6818409200119854	0.8266736877277736	178.0
shipbuilding company (Q16274795)	0.004069253759043179	0.0166124310252682	0.0984171066691534	0.06603724281897333	113.0
group of humans (Q16334295)	0.0003111807376778261	0.0010674848062907712	0.3044078406368851	0.2904717367934141	1783.0
historical profession (Q16335296)	0.00020921030829471355	0.0028816205006870943	0.5953512146836403	0.3450236746998661	427.0
association football match (Q16466010)	3.7186355628852036e-05	3.7186355628852036e-05	0.7386431390294884	0.13460942935619447	7842.0
sporting event (Q16510064)	0.0001325210423231193	0.0001325210423231193	0.2023681948816613	0.11088037648755372	17099.0
municipality of Greenland (Q16511251)	0.0	0.0	0.0	0.0	6.0
history museum (Q16735822)	0.0006283285513225985	0.004797111138785161	0.33541569250068193	0.36696379377142435	299.0
genre of painting (Q16743958)	0.00039573258686493955	0.007049109734022831	0.10703569283504186	0.08318058727507542	46.0
urban defence (Q16748868)	0.0010121371739767572	0.0015537006596340424	0.2457301893179138	0.17188391615911222	782.0
town in Romania (Q16858213)	0.0	0.0	0.0	0.0	217.0
gap (Q16887036)	5.762608274811394e-05	5.762608274811394e-05	0.8294905492515394	0.16357367865047512	3767.0
group (Q16887380)	0.006631680154762449	0.006631680154762449	0.004731045426641993	0.002116134811428176	20347.0
class (Q16889133)	0.003439351638448447	0.0563962816692697	0.39338617059099446	0.5384883708909878	30.0
Academy Awards ceremony (Q16913666)	0.017569255423419673	0.017569255423419673	0.02117400085792534	0.003297710536602887	92.0
Dwór (Q16974307)	2.8436912781145925e-05	2.8436912781145925e-05	0.8661783329882043	0.09257597287192987	2804.0
bight (Q17018380)	5.832738818158535e-05	5.832738818158535e-05	0.6839753658612817	0.3020561014605047	11715.0
mahalle (Q17051044)	0.0004420736297006846	0.0004420736297006846	0.018892195725583063	0.004963318975752237	7664.0
knight (Q17057554)	0.004564064191281011	0.06815992965601322	0.05035410332367484	0.06033701596942026	88.0
patronymic surname (Q17091404)	0.0004858415713379022	0.003112782202246512	0.13758544104880868	0.13082774877015774	1140.0
Wikimedia route diagram (Q17146139)	0.0005611098576888121	0.0005611098576888121	0.20243436134520287	0.1134496479424198	5001.0
American football team (Q17156793)	0.0022765469173489884	0.019665536243251912	0.09251423323300534	0.18390565955496097	862.0
monumental cross (Q17172602)	0.0033048166172166887	0.0033048166172166887	0.19383513305091157	0.11391935595652458	1141.0
type of organisation (Q17197366)	0.010644323325260774	0.23025483461496354	0.245325060596287	0.23025483461496354	8.0
township of Illinois (Q17198545)	0.00021361107630266153	0.00021361107630266153	0.010187336395666702	0.0022616892009189437	1420.0
township of Ohio (Q17198620)	0.00037456953314336805	0.00037456953314336805	0.003022767202397374	0.0007494197780683838	1299.0
township of Indiana (Q17201685)	0.001422985563168611	0.001422985563168611	0.0009774317181199524	0.00023688335832539942	999.0
township of Iowa (Q17205621)	0.00021446221197539157	0.00021446221197539157	0.03247361511503185	0.00986572099690707	1616.0
township of Kansas (Q17205735)	0.0004401895214214355	0.0004401895214214355	0.005629968129016045	0.0017630863633851768	1382.0
township of Michigan (Q17205774)	0.00041931442893538467	0.00041931442893538467	0.0027085311121335127	0.0006291036626966657	1088.0
capital of prefecture (Q17221353)	0.0	0.0	0.0	0.0	47.0
football club (Q17270000)	0.0010818048829064361	0.0016388298597791353	0.11575202225972192	0.043564630226038584	338.0
Canadian football club (Q17271186)	0.017447098353227976	0.10832130894700698	0.11712827522313271	0.08741582130482252	23.0
time zone named for a UTC offset (Q17272482)	0.00033832648726967915	0.007703547230149921	0.19417179207258306	0.10003150874292063	71.0
later homonym (Q17276484)	0.0019231344856080346	0.002400741804435773	0.15137752178098104	0.07663614605869817	842.0
elected office (Q17279032)	0.002085786573346017	0.012791807998649436	0.051495629822461565	0.02419376614379274	77.0
seasonal time zone (Q17280916)	0.058204703357934484	1.1217687156640053	0.12228175214992978	0.1578089853299931	6.0
snooker tournament (Q17299750)	0.0007691455287796871	0.0007691455287796871	0.2100404268418384	0.08361417153998771	749.0
island of Japan (Q17308006)	0.0	0.0	0.0	0.0	3.0
Spanish general election (Q17317594)	0.0011187318902918162	0.002419356783904084	0.23977459587513944	0.14409357037286458	56.0
rural commune of Morocco (Q17318027)	0.004034027896598023	0.004034027896598023	0.03141209444279691	0.008752431598878986	1340.0
encyclopedic article (Q17329259)	1.2833901683871317e-05	1.2833901683871317e-05	0.08643358543755762	0.035497259608478465	284138.0
group of chemical substances (Q17339814)	0.0006445629219671928	0.011166014572891125	0.5267058305765507	0.4798744096044592	179.0
unincorporated community (Q17343829)	2.9556383376668512e-05	3.261249554054753e-05	0.11051009850573075	0.03940084412987037	36912.0
Wikimedia duplicated page (Q17362920)	0.0002833938336336328	0.0002833938336336328	0.17000724547770235	0.08564527720937148	9066.0
lüshi with lines of seven characters (Q17367286)	0.009047090351330805	0.009047090351330805	0.03762254570684543	0.019484663506875992	1121.0
lüshi with lines of five characters (Q17370328)	0.004322245565120228	0.004322245565120228	0.03301927111663689	0.016848516406106386	3785.0
aircraft fleet (Q17372500)	0.000732379540576094	0.000732379540576094	0.658803024898055	0.3541057743966417	708.0
Australian rules football club (Q17374546)	0.015942030393713127	0.16732531844525755	0.019945363488710267	0.030782233770529778	185.0
cricket team (Q17376093)	0.006324565489073524	0.026943413065797832	0.03451049762351976	0.04402171555805598	464.0
neck gable building (Q17391474)	0.0	0.0	0.0	0.0	1441.0
automobile marque (Q17412622)	5.252160524192283e-05	0.0008772656185497831	0.6069462289861678	0.08593757766537252	434.0
national museum (Q17431399)	0.0009385180142426743	0.010007948034254414	0.046985395058457	0.0543209700246148	509.0
Wikimedia internal item (Q17442446)	7.271588468190079e-05	7.271588468190079e-05	0.9191157652905385	0.026765340702883153	488.0
model (Q17444171)	0.001699027628462932	0.0403581599261558	0.27279398623848244	0.2923734767689081	37.0
astronomical object type (Q17444909)	0.001263474223303764	0.02444829736011112	0.1390204763410426	0.1480465108873676	85.0
building with stepped gable (Q17448832)	0.0	0.0	0.0	0.0	1237.0
building with clock gable (Q17450736)	0.0	0.0	0.0	0.0	1231.0
building with triangular gable (Q17456783)	0.0	0.0	0.0	0.0	1634.0
building with spout gable (Q17457107)	0.0	0.0	0.0	0.0	480.0
census subdivision (Q17457753)	0.018595060989424518	0.7215484757504327	0.4341978625293358	2.3864975598663882	20.0
unavailable combination (Q17487588)	0.0029407229537767726	0.0029407229537767726	0.03757465123328595	0.011069353775711352	1566.0
building with cornice (Q17489143)	0.0	0.0	0.0	0.0	3741.0
grave slab (Q17489219)	0.003059781561224513	0.003059781561224513	0.7158356891495005	0.33482531653665754	2915.0
animated short film (Q17517379)	0.0002136376963168156	0.0004812782938122137	0.056986700692792804	0.018274326405451884	1094.0
aspect of history (Q17524420)	0.00013442149462738258	0.00041822835695644794	0.4522172661036299	0.3168354374224302	4006.0
Wikinews article (Q17633526)	2.148376294092611e-06	2.148376294092611e-06	0.7283605743164286	0.218264329288865	211600.0
castle ruin (Q17715832)	0.0009972835159000383	0.0014290073535345393	0.11040880356747665	0.049032996631789574	1382.0
guard (Q18087910)	0.0	0.0	0.0	0.0	2.0
infectious disease (Q18123741)	0.001181956514655768	0.006918446470032714	0.06033649201232802	0.05362334368689058	389.0
stage (Q18131152)	0.00042368336596893224	0.00042368336596893224	0.41099780645792133	0.2551880480060817	1533.0
etching (print) (Q18218093)	0.00948277526286086	0.00948277526286086	0.05814977839811361	0.028613881317963018	1320.0
woodcut print (Q18219090)	0.0	0.0	0.0	0.0	700.0
courage award (Q18328097)	0.0006085833469018975	0.010554891883883966	0.21809420365583032	0.17265127961842358	149.0
registration district in Sweden (Q18333556)	0.0020443109480851253	0.0020443109480851253	0.05176570492387057	0.01918546573874659	2523.0
different meanings of the word for the direction left (Q18340392)	0.04467130394770245	0.49374769063305146	0.27016027619097793	0.9548798109757219	18.0
article about events in a specific year or time period (Q18340514)	5.058946390537246e-05	5.058946390537246e-05	0.25660640275345115	0.15509621750059566	33584.0
market town (Q18511725)	0.0	0.0	0.0	0.0	83.0
canton of France (starting March 2015) (Q18524218)	0.0003177220753911997	0.00032019259341779094	0.004817655820465393	0.0007299886403256849	2043.0
volleyball position (Q18533990)	0.0	0.0	0.0	0.0	5.0
Olympic sporting event (Q18536594)	7.237183381651566e-05	7.58414004282234e-05	0.09353143894319194	0.02692189776575561	7124.0
colonic disease (Q18556754)	0.06777425828278419	0.5932231992359264	0.2607028215580847	0.6367132137408704	33.0
cultural heritage site in Slovenia (Q18564289)	0.00020926166668376915	0.0004007485110302258	0.017683382851983735	0.004256031023517565	766.0
item of collections or exhibitions (Q18593264)	6.380424049537225e-05	0.00010297129202255731	0.9147820698397864	0.06858820734803922	2272.0
book format (Q18602566)	0.0028111412367026224	0.05391603197195195	0.23112798823538644	0.3012511811241766	17.0
recurring sporting event (Q18608583)	0.0003118278947745054	0.000861479124230536	0.12160855861967346	0.08049469282625434	1859.0
national park of Australia (Q18618819)	0.002300677448787264	0.002300677448787264	0.008698734567918174	0.0018112165336889893	537.0
private limited liability company (Q18624259)	0.0006198120902545145	0.0006198120902545145	0.030251189258390928	0.007368570540946672	879.0
Gaqaa (Q18652188)	0.0	0.0	0.0011522064754004048	0.00031725888324873154	2893.0
dissolved municipality of Japan (Q18663566)	0.000599130303016864	0.000599130303016864	0.11337675635662044	0.060278160744818676	11258.0
watercolor painting (Q18761202)	0.0005034404802371027	0.0005034404802371027	0.2383531998135094	0.1494238161491268	6587.0
bank building (Q18761864)	0.000448734730525466	0.000448734730525466	0.44194959035056136	0.21193466613737727	1325.0
genre of sculpture (Q18783400)	0.005769409976267921	0.0968994024167864	0.12306143292471416	0.10925532151385191	24.0
census division of Canada (Q18810091)	0.0023881893182805297	0.0196218615206621	0.007609229258713786	0.00789914760093036	97.0
uyezd of the Russian Empire (Q18867465)	0.00041509872644488914	0.000982951700037579	0.07278943794705704	0.02615037635283276	676.0
academic journal article (Q18918145)	3.643764497809775e-05	3.643764497809775e-05	0.9198096168359517	0.052813788594668065	2158.0
musical duo (Q19184926)	0.00019597907530549794	0.0006667295085268244	0.14179531893553857	0.10129948830372927	1369.0
digital distribution platform (Q19307174)	0.0033041000728339376	0.05798244840002936	0.18445021137090478	0.22170892966839273	16.0
type of business entity in Germany (Q19335303)	0.0020632155794003655	0.039116770718681915	0.1200599345606967	0.1758162633708806	41.0
poetry anthology (Q19357149)	0.03827321164501512	0.045467309181561305	0.2170134587673172	0.14342133040700444	58.0
Wikidata metaclass (Q19361238)	0.0022616345628095227	0.04759412627245618	0.14770925611235777	0.187526424797322	40.0
biographical article (Q19389637)	3.5334493798118137e-06	3.5334493798118137e-06	0.09318716412838514	0.02646251836328779	62439.0
metaclass (Q19478619)	0.0	0.0	0.0	0.0	6.0
DNB redirect page (Q19648608)	4.4864992861805584e-05	5.882482731501558e-05	0.2592185947620864	0.11009018603103954	844.0
neighborhood of Brazil (Q19658107)	0.0003984646895964532	0.0003984646895964532	0.37087238357753055	0.2624912313030303	3414.0
Belarusian personal name (Q19689753)	0.008521229551291918	0.061338748364452425	0.06848676620780612	0.07396081782413862	86.0
institutional complex (Q19691007)	9.984717436621814e-06	9.984717436621814e-06	0.9504558994457345	0.015171304765107415	2434.0
United States Supreme Court decision (Q19692072)	3.8657105328754885e-07	3.8657105328754885e-07	0.9701921242391134	0.0036211080858155045	16226.0
list of persons (Q19692233)	0.0005716635877689121	0.0005716635877689121	0.058271021818834416	0.014106848196523017	3958.0
smartphone model (Q19723451)	0.0009095250916178635	0.0016819950266389293	0.21566385069601526	0.14833000802469493	666.0
former municipality (Q19730508)	0.002019052990510816	0.002068804373502034	0.4241786471591647	0.05205314893165368	3939.0
genome annotation (Q19753316)	0.0001309244191492755	0.0001309244191492755	0.9030542617981755	0.02283161707533913	228.0
Latin-script letter (Q19776628)	0.0007975111693472744	0.004265388741002827	0.12388374017414615	0.2115192449355755	1242.0
value (Q19798642)	0.03073613316368101	0.5632783147774543	0.32509660055391765	1.2656591423758143	15.0
initials instead of given names (Q19803443)	0.002894338969828366	0.019616966165044523	0.06505907363890914	0.019616966165044523	30.0
human blood type (Q19831450)	0.0	0.0	0.048684210526315795	0.013044443320577415	5.0
locomotive class (Q19832486)	0.00041545773245924694	0.00041545773245924694	0.07631055872854756	0.02416693119849623	5984.0
town of Portugal (Q19833170)	0.0010788606599408574	0.0033516538938257413	0.02263778514008137	0.0073075894806320894	457.0
university building (Q19844914)	0.0004959038058740015	0.0074327094309584625	0.17972195628363605	0.34301850370893305	526.0
former building or structure (Q19860854)	3.2149137909228333e-06	5.4382709749644995e-06	0.8170109489912519	0.05105108619937737	19351.0
type of food or dish (Q19861951)	0.0	0.0	0.0	0.0	18.0
Wikimedia infobox template (Q19887878)	0.0018808176952794724	0.0022946183908915513	0.10325419507908483	0.051389717277363356	1891.0
witch trial (Q19902850)	0.030354960168945032	0.030354960168945032	0.009933147971422564	0.0051741691016322965	3258.0
former administrative territorial entity (Q19953632)	0.0008619312448802838	0.004963082747744748	0.509630308740021	0.5162208839115581	420.0
fellowship (Q20006438)	0.007388107892136271	0.09251365386761451	0.2150313267234124	0.3170524683687135	46.0
Wikimedia user language category (Q20010800)	0.0004870542149496347	0.0004870542149496347	0.25765360249490815	0.14761481526282103	4117.0
work settlement of Russia (Q20019082)	0.0007215445939169761	0.0009842343158861907	0.01564656165336299	0.002231438261178283	566.0
auto racing team (Q20074337)	0.0004817676033345553	0.002681433975670507	0.4859322657964132	0.39089303445297463	687.0
fantastique genre (Q20076756)	0.0	0.0	0.0	0.0	7.0
comic genre (Q20087698)	0.009338591709833668	0.15651226028191526	0.10645712152242001	0.28240470273446777	37.0
dictionary page in Wikipedia (Q20088085)	4.210932630575184e-07	4.210932630575184e-07	0.9676142487882561	0.0008223498709961053	3067.0
music term (Q20202269)	0.00016906329123291322	0.004050080816299914	0.49996264988602107	0.2687381577366278	390.0
locality of Mexico (Q20202352)	0.0010890634957683143	0.011875029474869476	0.13838450827036924	0.38856406020758205	1460.0
installation (Q20437094)	0.0006993596829083964	0.0010841487294881097	0.4136405060088435	0.3401062118162286	985.0
federative entity of Mexico (Q20528428)	0.0	0.0	0.0	0.0	1.0
settlement in Galicia, Spain (Q20541692)	0.00016921735094287653	0.00016921735094287653	0.13928335265837824	0.06419430484024458	13792.0
UCI ProTeam (Q20638319)	0.0030734602161345266	0.003543989191117899	0.015643096740657704	0.002494234922567905	187.0
club cycling team (Q20639848)	0.0010596814717305243	0.00348475171052837	0.3959038830733632	0.36245470248436396	522.0
human biblical figure (Q20643955)	0.0002167785846229459	0.0025843046829890333	0.0931846568245888	0.10405052629275102	568.0
plain stage (Q20646667)	0.0009472774919699171	0.0009872946091919281	0.30073820757721365	0.2004455346219343	1033.0
mountain stage (Q20646668)	0.0015926251120273573	0.0019399426621977956	0.2817545764601056	0.18415530050343723	487.0
hilly stage (Q20646670)	0.001172664238221911	0.001172664238221911	0.3181400699147227	0.20511138577954763	790.0
editorial collection (Q20655472)	0.00040806156499580907	0.0004920055879757078	0.8316008282043434	0.10562525025151864	415.0
silent short film (Q20667187)	2.910256010194702e-05	2.910256010194702e-05	0.0010734704926298063	0.0001483209902939742	15366.0
type of French administrative division (Q20667921)	0.01903411840238688	0.382267166129745	0.08952076128021683	0.09167538639131155	11.0
cinema chain (Q20679540)	0.001076628629813354	0.00451002360714462	0.225895655382798	0.20769159033986864	257.0
medium mountain stage (Q20680270)	0.0025624606628382603	0.0025624606628382603	0.3926185843448677	0.2777644790337298	289.0
raion of the Soviet Union (Q20719675)	0.0004417941365765433	0.0011910340810621098	0.07831717126315674	0.04447870254445382	641.0
city or town in Armenia (Q20724701)	0.002328501858532194	0.016695285882747886	0.013486184430105663	0.005527813507081457	73.0
volost of the Russian Empire (Q20732405)	0.003281960445034868	0.003281960445034868	0.0564656501132012	0.02664537606026741	2930.0
digital camera model (Q20741022)	0.00035016233125380547	0.00035016233125380547	0.38777774262384257	0.22789457875652755	1072.0
cadastral area in the Czech Republic (Q20871353)	4.583542198584219e-05	0.0002097924344942703	0.008034251643582652	0.003134834870157778	4658.0
regional capital (France) (Q20899166)	0.0	0.0	0.0	0.0	1.0
painting on a moveable support (Q20900710)	1.8539034567230913e-05	1.8539034567230913e-05	0.8444695380907672	0.12343422016322358	21998.0
Colleges That Change Lives (Q20925702)	0.0	0.0	0.0	0.0	43.0
width to height ratio (Q20970434)	0.0014680930763492348	0.02106252369713183	0.4866547975100607	0.28024721522644125	42.0
Original Public Ivy (Q20971972)	0.0	0.0	0.0	0.0	8.0
Class IB flammable liquid (Q21009055)	0.0	0.0	0.0	0.0	77.0
city of Pennsylvania (Q21010817)	0.0	0.0	0.0	0.0	57.0
cell line (Q21014462)	9.64903169148483e-08	9.64903169148483e-08	0.9554196507585186	0.0033148039793467277	40978.0
WikiProject (Q21025364)	0.00011236297878548203	0.00011236297878548203	0.6436471958803127	0.13620792893648304	2899.0
religious object (Q21029893)	0.00030493641254997976	0.00030493641254997976	0.05003455314932456	0.011855627747551166	557.0
national biographical dictionary (Q21050458)	0.0	0.0	0.0	0.0	2.0
human who may be fictional (Q21070568)	0.0002188815065973887	0.0012071471764253778	0.05543063279299043	0.03371110726427406	757.0
combustible powder (Q21073023)	0.0	0.0	0.0	0.0	18.0
flammable solid (Q21073024)	0.0	0.0	0.0	0.0	101.0
occupational carcinogen (Q21074597)	0.0	0.0	0.0	0.0	118.0
parliamentary term in the United Kingdom (Q21094819)	0.0	0.0	0.0	0.0	57.0
Parliamentary term in the Kingdom of Great Britain (Q21095053)	0.016949152542372885	0.016949152542372885	0.10416666666666667	0.11842105263157891	18.0
natural monument in the Czech Republic (Q21100463)	0.0021184897097307285	0.0021184897097307285	0.009764819542059423	0.0017352525583905877	1609.0
nature reserve in the Czech Republic (Q21101734)	0.0011788679633631107	0.0011788679633631107	0.007612951849783443	0.0013100653876656494	835.0
specialized agency of the United Nations (Q21104425)	0.0	0.0	0.0	0.0	18.0
episcopal function (Q21114371)	0.00595343574809743	0.2562992235739406	0.4376570551477268	1.3793200016034979	9.0
magazine genre (Q21114848)	0.0023739895000115005	0.045035441073675506	0.07774171374334624	0.1021541716318559	38.0
tennis qualification event (Q21170330)	0.009788394133624277	0.009788394133624277	0.006699601655306276	0.0022854875576670958	2601.0
American television sitcom (Q21188110)	0.0007954090166159793	0.0020803177810347242	0.008792032030104062	0.003204144105922487	476.0
Japanese TV series (Q21191019)	6.080110013108904e-05	6.964849312157352e-05	0.01694122245741181	0.0026898118613335486	1963.0
Philippine TV series (Q21191068)	0.0025255197703010377	0.0025255197703010377	0.004482537413353536	0.0009362500996399823	822.0
television series episode (Q21191270)	4.903774240486772e-06	9.272048439741396e-06	0.49489741518674407	0.13224655260726503	38258.0
rowing event (Q21246076)	0.0032533989918668823	0.0032565536543461247	0.2079971850254442	0.03981990010607109	3159.0
county council area (Q21272231)	0.0	0.0	0.0	0.0	22.0
Wikimedia permanent duplicate item (Q21286738)	4.733665418100967e-05	4.733665418100967e-05	0.3711603693805983	0.163507264192725	11837.0
Scottish district (Q21457810)	0.003847133139787016	0.09004002993730127	0.13515422425101967	0.24062103703637647	51.0
district with city status (Q21503295)	0.0	0.0	0.0	0.0	39.0
military unit size class (Q21506450)	0.04573594566333118	1.1681639956353895	0.1093879403775237	0.1309110519486382	9.0
provincial or territorial capital city in Canada (Q21507383)	0.0	0.0	0.0	0.0	13.0
state or insular area capital in the United States (Q21518270)	0.0	0.0	0.0	0.0	54.0
imperative programming language (Q21562092)	0.0009272975516203048	0.015556222152924097	0.0647641891766164	0.05758963002875425	42.0
two-part episode (Q21664088)	0.002901432685591557	0.005804020180944704	0.07799853452984834	0.029735173709133526	240.0
village of Ukraine (Q21672098)	3.675656037512203e-06	3.675656037512203e-06	0.01963449409270385	0.003330263918964931	25034.0
settlement council  in Ukraine (Q21683299)	7.771971577097598e-05	7.771971577097598e-05	0.013180778275933995	0.003157341303124415	663.0
unit without standard conversion to SI (Q21684377)	0.02041699245155648	0.4810677361878849	0.07573011256905487	0.11557647225533911	13.0
archaeology journal (Q21834496)	0.0018548130024197353	0.006689652184812574	0.3433282818587334	0.18286831744689294	134.0
district of the city (Q21851888)	0.0	0.0	0.0	0.0	62.0
2.UWT (Q22231107)	0.0	0.0	0.0	0.0	66.0
2.HC (Q22231109)	0.012705112436906026	0.015401598928923326	0.018180521683065633	0.0036086657566183028	95.0
1.1 (Q22231110)	0.0012255636164207899	0.0015563179833256405	0.08463583680118363	0.025591377020818117	373.0
1.2 (Q22231111)	0.0025371694578283166	0.002675053950356386	0.09336940845492457	0.02831819920034013	284.0
2.1 (Q22231112)	0.004288734895484588	0.004954053161404033	0.05321692189852739	0.013776183755357252	200.0
2.2 (Q22231113)	0.004325850599788037	0.005693700143307867	0.14486191228931822	0.06492174594845228	185.0
CN (Q22231119)	0.0002121423052628071	0.0002121423052628071	0.7222919721117858	0.285348536600188	2102.0
descriptive item used as unit (Q22302160)	0.0	0.0	0.0	0.0	15.0
fresco (Q22669139)	0.0004697218692252887	0.0011284078362344021	0.1310837754579234	0.053954808090661804	489.0
engraving (Q22669429)	0.03568533719868193	0.03568533719868193	0.03188592052456225	0.01595932761253816	756.0
former French region (Q22670030)	0.0	0.0	0.0	0.0	19.0
former populated place (Q22674925)	0.000561951751547859	0.0007418660908913594	0.44993831030487313	0.33581681468130065	1246.0
selection criteria for World Heritage (Q22809610)	0.0	0.0	0.0	0.0	10.0
type of manufactured good (Q22811462)	0.006477732793522239	0.18783248475304593	0.31938796435858785	0.21880456990788308	5.0
commune of France with specific status (Q22927616)	0.0	0.0	0.0	0.0	3.0
competition class (Q22936940)	0.0013635223775799645	0.013463144047729176	0.2484779862922713	0.5872464973434037	172.0
mythological Greek character (Q22988604)	0.00012034716831144097	0.0004855139481316111	0.0982019855682522	0.0700666082853503	3645.0
Greek deity (Q22989102)	0.0015315906592913262	0.02080997225027604	0.11220144995991697	0.154158904406824	198.0
public educational institution (Q23002037)	0.0006356310811620549	0.0006356310811620549	0.6884823359835717	0.5389654312814991	898.0
